,d_losses
1261,0.4393976032733917
1262,0.5899972915649414
1263,0.7198522090911865
1264,0.6811418533325195
1265,0.6753572225570679
1266,0.6148273944854736
1267,0.5457675457000732
1268,0.4953618347644806
1269,0.709429919719696
1270,0.7113573551177979
1271,0.6772124767303467
1272,0.7987228631973267
1273,0.7816178798675537
1274,0.5793813467025757
1275,0.3476574718952179
1276,0.4560341238975525
1277,0.6454052925109863
1278,0.6672163009643555
1279,0.597864031791687
1280,0.67160964012146
1281,0.8325979709625244
1282,0.5745053291320801
1283,0.5010380148887634
1284,0.5266208052635193
1285,0.5020189881324768
1286,0.5276400446891785
1287,0.5447074174880981
1288,0.5538121461868286
1289,0.7087113857269287
1290,0.8314467668533325
1291,0.7454961538314819
1292,0.5681673288345337
1293,0.4518391191959381
1294,0.45583614706993103
1295,0.5903329849243164
1296,0.5554572343826294
1297,0.42067986726760864
1298,0.5104027986526489
1299,0.5350005626678467
1300,0.9837927222251892
1301,1.2630609273910522
1302,0.9140625
1303,1.3461332321166992
1304,1.7316862344741821
1305,2.093130111694336
1306,0.6868271231651306
1307,0.76976478099823
1308,0.6942355036735535
1309,0.6773043870925903
1310,0.6863067150115967
1311,0.7915659546852112
1312,0.6908591985702515
1313,0.6324813961982727
1314,0.5409378409385681
1315,0.5242911577224731
1316,0.6490607261657715
1317,0.656043529510498
1318,0.6211262345314026
1319,0.7887543439865112
1320,0.6419818997383118
1321,0.5316058397293091
1322,0.460266649723053
1323,0.5671658515930176
1324,0.49153774976730347
1325,0.5748021602630615
1326,0.5626333951950073
1327,0.6632992625236511
1328,0.7254714369773865
1329,0.4467347264289856
1330,0.5657359957695007
1331,0.5453119277954102
1332,0.41401207447052
1333,0.4266381561756134
1334,0.5330690741539001
1335,0.6716367602348328
1336,0.6100972294807434
1337,0.9397830963134766
1338,1.33298659324646
1339,0.9027683734893799
1340,0.5349504947662354
1341,0.49277347326278687
1342,0.5667680501937866
1343,0.5745490789413452
1344,0.5556302070617676
1345,0.4680696129798889
1346,0.5010342001914978
1347,0.5611162185668945
1348,0.5606299638748169
1349,0.519098162651062
1350,0.5967112183570862
1351,0.4981248378753662
1352,0.5522698163986206
1353,0.5037962198257446
1354,0.4253349304199219
1355,0.4187823534011841
1356,0.5359915494918823
1357,0.6972190737724304
1358,0.8006489872932434
1359,0.9025383591651917
1360,0.786297619342804
1361,0.6216269135475159
1362,0.5947338342666626
1363,0.5096085071563721
1364,0.557830274105072
1365,0.5944143533706665
1366,0.5938175916671753
1367,0.6056497097015381
1368,0.7179980278015137
1369,0.6263984441757202
1370,0.6026107668876648
1371,0.4730217456817627
1372,0.4711778163909912
1373,0.5399340391159058
1374,0.6209851503372192
1375,0.6490426063537598
1376,0.6476536393165588
1377,0.5774845480918884
1378,0.5661905407905579
1379,0.6156162023544312
1380,0.6730988621711731
1381,0.6742364764213562
1382,0.5652238726615906
1383,0.6315326690673828
1384,0.5960373878479004
1385,0.5436207056045532
1386,0.4260650873184204
1387,0.535283625125885
1388,0.664488673210144
1389,0.6176841259002686
1390,0.6452239751815796
1391,0.6410802602767944
1392,0.7492321729660034
1393,0.6134809851646423
1394,0.5227993726730347
1395,0.48578977584838867
1396,0.46250468492507935
1397,0.4569399356842041
1398,0.5090008974075317
1399,0.42561137676239014
1400,0.43242281675338745
1401,0.4485713243484497
1402,0.48113369941711426
1403,0.5820234417915344
1404,0.6078428626060486
1405,0.8145190477371216
1406,0.8501567244529724
1407,1.10344660282135
1408,1.2724056243896484
1409,1.2550925016403198
1410,0.6628312468528748
1411,0.5691807270050049
1412,0.6532415151596069
1413,0.4441778063774109
1414,0.5018118619918823
1415,0.6396498084068298
1416,0.7283052206039429
1417,0.6773660778999329
1418,0.8054763674736023
1419,0.621698260307312
1420,0.5141823291778564
1421,0.6655682325363159
1422,0.6047074794769287
1423,0.4962688982486725
1424,0.49122846126556396
1425,0.4992198944091797
1426,0.5510455965995789
1427,0.4674580693244934
1428,0.7374749183654785
1429,0.6833691596984863
1430,0.5491042137145996
1431,0.42339026927948
1432,0.48383715748786926
1433,0.44669225811958313
1434,0.43850621581077576
1435,0.4636754095554352
1436,0.5532174110412598
1437,0.514721155166626
1438,0.7337484359741211
1439,0.882388710975647
1440,0.668614387512207
1441,0.39113128185272217
1442,0.5191553831100464
1443,0.5994532108306885
1444,0.6090261936187744
1445,0.5052739381790161
1446,0.532796323299408
1447,0.3707384467124939
1448,0.5365869998931885
1449,0.7250101566314697
1450,0.7494057416915894
1451,0.8218435049057007
1452,0.4325421452522278
1453,0.5995932817459106
1454,0.5165281295776367
1455,0.44128692150115967
1456,0.5586361885070801
1457,0.5403674244880676
1458,0.5448057055473328
1459,0.5276507139205933
1460,0.44541609287261963
1461,0.6364519596099854
1462,0.83282870054245
1463,0.890668511390686
1464,0.5406032800674438
1465,0.45470479130744934
1466,0.5470613241195679
1467,0.4842001795768738
1468,0.5131545066833496
1469,0.42180848121643066
1470,0.5223039388656616
1471,0.46329107880592346
1472,0.3583759665489197
1473,0.5060662031173706
1474,0.7768727540969849
1475,1.443647027015686
1476,1.2531535625457764
1477,1.1164088249206543
1478,2.3625380992889404
1479,1.7058255672454834
1480,0.8779605627059937
1481,0.5921639800071716
1482,0.7795096635818481
1483,0.6499558687210083
1484,0.5795279741287231
1485,0.6686798334121704
1486,0.844921886920929
1487,1.0148259401321411
1488,1.0109546184539795
1489,0.8593857288360596
1490,0.9135830998420715
1491,0.7270549535751343
1492,0.5043938159942627
1493,0.45897895097732544
1494,0.5644015073776245
1495,0.6550624966621399
1496,0.9762550592422485
1497,1.1144250631332397
1498,0.8670893311500549
1499,0.4123305082321167
1500,0.6400226950645447
1501,1.0034167766571045
1502,0.7397128939628601
1503,0.33415931463241577
1504,0.4701441526412964
1505,0.5315458178520203
1506,0.5021975040435791
1507,0.38826584815979004
1508,0.5778673887252808
1509,0.6494063138961792
1510,0.6697216629981995
1511,0.6722005605697632
1512,0.5416358709335327
1513,0.47281140089035034
1514,0.44155341386795044
1515,0.4171178638935089
1516,0.45625537633895874
1517,0.5281878709793091
1518,0.49669647216796875
1519,0.43928301334381104
1520,0.5239918828010559
1521,0.6106328964233398
1522,0.5427641272544861
1523,0.4854416251182556
1524,0.4318503141403198
1525,0.4083747863769531
1526,0.38988956809043884
1527,0.4525921046733856
1528,0.480903685092926
1529,0.5221005082130432
1530,0.5688411593437195
1531,0.4879888594150543
1532,0.426502525806427
1533,0.471646249294281
1534,0.4475073218345642
1535,0.44435855746269226
1536,0.5164341926574707
1537,0.6958353519439697
1538,0.6691188216209412
1539,0.4074913263320923
1540,0.3702148497104645
1541,0.42519956827163696
1542,0.44435930252075195
1543,0.5995624661445618
1544,0.6149754524230957
1545,0.7051736116409302
1546,0.8024591207504272
1547,0.789807915687561
1548,0.6028914451599121
1549,0.4172734320163727
1550,0.375183641910553
1551,0.52040034532547
1552,0.5215066075325012
1553,0.420604407787323
1554,0.48027998208999634
1555,0.46561306715011597
1556,0.5639826655387878
1557,0.52983558177948
1558,0.5275811553001404
1559,0.41456013917922974
1560,0.3933522701263428
1561,0.38613513112068176
1562,0.4436088502407074
1563,0.44040578603744507
1564,0.4689842760562897
1565,0.5470091104507446
1566,0.6630014181137085
1567,0.6218137741088867
1568,0.5570555925369263
1569,0.4805556535720825
1570,0.4247693121433258
1571,0.41154980659484863
1572,0.45796647667884827
1573,0.5664455890655518
1574,0.6342312693595886
1575,0.6226010322570801
1576,0.5776371359825134
1577,0.4236341714859009
1578,0.46321606636047363
1579,0.4982576370239258
1580,0.462180495262146
1581,0.32770973443984985
1582,0.4619075655937195
1583,0.48455068469047546
1584,0.34488382935523987
1585,0.40554845333099365
1586,0.6046798825263977
1587,0.4167802929878235
1588,0.3501851260662079
1589,0.3898385465145111
1590,0.35556453466415405
1591,0.40387433767318726
1592,0.4840281009674072
1593,0.5103116035461426
1594,0.5334221124649048
1595,0.6471863389015198
1596,1.0193384885787964
1597,1.8506277799606323
1598,1.6213246583938599
1599,2.0726068019866943
1600,2.4314990043640137
1601,3.0151984691619873
1602,1.1647322177886963
1603,1.0827993154525757
1604,1.039854884147644
1605,0.8580847382545471
1606,0.7558051347732544
1607,0.7758312225341797
1608,0.8697593212127686
1609,0.7288262844085693
1610,0.9168890714645386
1611,0.7944530248641968
1612,0.6996660232543945
1613,0.7245529890060425
1614,0.6639508008956909
1615,0.5875666737556458
1616,0.4955110549926758
1617,0.5850145816802979
1618,0.7352360486984253
1619,0.7798116207122803
1620,0.7329064607620239
1621,0.6342074275016785
1622,0.47161614894866943
1623,0.4907016158103943
1624,0.4629439115524292
1625,0.5527684092521667
1626,0.539405107498169
1627,0.5995219945907593
1628,0.6124670505523682
1629,0.5191731452941895
1630,0.39244958758354187
1631,0.3857538402080536
1632,0.40255630016326904
1633,0.6194433569908142
1634,0.6289515495300293
1635,0.358371376991272
1636,0.5168215036392212
1637,0.5799056887626648
1638,0.5415201187133789
1639,0.44922733306884766
1640,0.4058920443058014
1641,0.42905285954475403
1642,0.40671202540397644
1643,0.35240548849105835
1644,0.4026462137699127
1645,0.5529017448425293
1646,0.5917987823486328
1647,0.47768300771713257
1648,0.33595603704452515
1649,0.42353057861328125
1650,0.46201539039611816
1651,0.4342140257358551
1652,0.42973852157592773
1653,0.38088077306747437
1654,0.3879051208496094
1655,0.37908419966697693
1656,0.3463389277458191
1657,0.3418048024177551
1658,0.43989163637161255
1659,0.5781445503234863
1660,0.6585291028022766
1661,0.6739230155944824
1662,0.49444934725761414
1663,0.314239501953125
1664,0.42898643016815186
1665,0.38304832577705383
1666,0.39232301712036133
1667,0.5003468990325928
1668,0.3665337562561035
1669,0.3400624096393585
1670,0.37993890047073364
1671,0.38285765051841736
1672,0.325786292552948
1673,0.41332000494003296
1674,0.4323480725288391
1675,0.44853076338768005
1676,0.4979686737060547
1677,0.37916094064712524
1678,0.4253670573234558
1679,0.33191055059432983
1680,0.3093567192554474
1681,0.2777348458766937
1682,0.40457475185394287
1683,0.43283143639564514
1684,0.38067764043807983
1685,0.4235765039920807
1686,0.3160730302333832
1687,0.4171171188354492
1688,0.5030406713485718
1689,0.5308148860931396
1690,0.5559675693511963
1691,0.5478073358535767
1692,0.5076935887336731
1693,0.6989355087280273
1694,1.1157000064849854
1695,0.6872209310531616
1696,0.31857478618621826
1697,0.608116865158081
1698,0.5663004517555237
1699,0.4322395920753479
1700,0.4397202134132385
1701,0.5354534983634949
1702,0.4057983458042145
1703,0.47101283073425293
1704,0.40058356523513794
1705,0.4070597290992737
1706,0.3386886715888977
1707,0.37987902760505676
1708,0.4139900803565979
1709,0.45572084188461304
1710,0.3876960873603821
1711,0.4299852252006531
1712,0.48799875378608704
1713,0.40541210770606995
1714,0.4146120548248291
1715,0.40200376510620117
1716,0.33304640650749207
1717,0.28162938356399536
1718,0.293584942817688
1719,0.3193689286708832
1720,0.30090296268463135
1721,0.33426669239997864
1722,0.5421504378318787
1723,0.6177846789360046
1724,0.5222875475883484
1725,0.3263247311115265
1726,0.36018940806388855
1727,0.5154122114181519
1728,0.3631584942340851
1729,0.32961538434028625
1730,0.3587498664855957
1731,0.28095120191574097
1732,0.29264408349990845
1733,0.3601970076560974
1734,0.45751434564590454
1735,0.38736093044281006
1736,0.42033183574676514
1737,0.4329070746898651
1738,0.3662145435810089
1739,0.4433305263519287
1740,0.4457876682281494
1741,0.5463736057281494
1742,0.7976495027542114
1743,0.5736057162284851
1744,0.7098467350006104
1745,0.901372492313385
1746,0.852544903755188
1747,0.8867778182029724
1748,1.2554600238800049
1749,0.759570837020874
1750,1.2685381174087524
1751,2.4256210327148438
1752,1.2062978744506836
1753,1.14120614528656
1754,1.7070432901382446
1755,1.613849401473999
1756,0.9239092469215393
1757,0.4913821220397949
1758,0.7520325183868408
1759,0.747857928276062
1760,0.744818389415741
1761,0.6518012285232544
1762,0.7263333797454834
1763,0.581408679485321
1764,0.42951327562332153
1765,0.3795235753059387
1766,0.41826269030570984
1767,0.5535491704940796
1768,0.4887465834617615
1769,0.5440536737442017
1770,0.4639837145805359
1771,0.4317437410354614
1772,0.4011878967285156
1773,0.4048963189125061
1774,0.38102930784225464
1775,0.35870468616485596
1776,0.43540510535240173
1777,0.36817896366119385
1778,0.3292391896247864
1779,0.399953156709671
1780,0.34962722659111023
1781,0.3947758078575134
1782,0.3628096580505371
1783,0.2396104335784912
1784,0.31225287914276123
1785,0.32437169551849365
1786,0.3560461699962616
1787,0.4089961051940918
1788,0.3972611725330353
1789,0.35361772775650024
1790,0.296692818403244
1791,0.3313741087913513
1792,0.2709354758262634
1793,0.3346778154373169
1794,0.3503535985946655
1795,0.30127933621406555
1796,0.3565137982368469
1797,0.2665379047393799
1798,0.39768528938293457
1799,0.4544806480407715
1800,0.2667140066623688
1801,0.2754988670349121
1802,0.3245778977870941
1803,0.3139231503009796
1804,0.3201966881752014
1805,0.3710888624191284
1806,0.3553900122642517
1807,0.386345773935318
1808,0.2894805371761322
1809,0.3007665276527405
1810,0.3359392285346985
1811,0.3385680317878723
1812,0.3155929446220398
1813,0.2609681487083435
1814,0.34909936785697937
1815,0.2785709798336029
1816,0.35834404826164246
1817,0.30299651622772217
1818,0.27993470430374146
1819,0.2531779110431671
1820,0.2574606239795685
1821,0.2998884916305542
1822,0.25922441482543945
1823,0.3482643663883209
1824,0.33287864923477173
1825,0.2910062074661255
1826,0.387116014957428
1827,0.41780975461006165
1828,0.4102610945701599
1829,0.30064868927001953
1830,0.3310624957084656
1831,0.3483244776725769
1832,0.33697643876075745
1833,0.35117393732070923
1834,0.30801165103912354
1835,0.3607746958732605
1836,0.3805495500564575
1837,0.30250948667526245
1838,0.25990965962409973
1839,0.2589241862297058
1840,0.3265441358089447
1841,0.2945786118507385
1842,0.37774109840393066
1843,0.3135506510734558
1844,0.48961061239242554
1845,0.5995627045631409
1846,0.836036205291748
1847,1.5945178270339966
1848,1.9211807250976562
1849,4.282678604125977
1850,3.6328022480010986
1851,1.0115349292755127
1852,1.1427738666534424
1853,1.5823465585708618
1854,1.895422101020813
1855,0.8114405870437622
1856,0.814778745174408
1857,0.6946462392807007
1858,0.9816663265228271
1859,1.414813756942749
1860,0.7596558332443237
1861,0.6068063974380493
1862,0.6930403709411621
1863,0.5308817625045776
1864,0.5750796794891357
1865,0.5084279775619507
1866,0.5615833401679993
1867,0.47205981612205505
1868,0.5374227166175842
1869,0.484311580657959
1870,0.5129390358924866
1871,0.4917134642601013
1872,0.35103702545166016
1873,0.34161365032196045
1874,0.34025686979293823
1875,0.3209790587425232
1876,0.40975049138069153
1877,0.3657165467739105
1878,0.5184563398361206
1879,0.3140042722225189
1880,0.3305931091308594
1881,0.4015710949897766
1882,0.4168189764022827
1883,0.43561458587646484
1884,0.346709281206131
1885,0.3346192240715027
1886,0.3109298348426819
1887,0.2956864833831787
1888,0.359275758266449
1889,0.3955220580101013
1890,0.3134705126285553
1891,0.3545994460582733
1892,0.432382196187973
1893,0.40284231305122375
1894,0.47889944911003113
1895,0.4332900941371918
1896,0.4688468277454376
1897,0.5689927935600281
1898,0.5419500470161438
1899,0.3131837248802185
1900,0.43170833587646484
1901,0.6117250323295593
1902,0.6961494088172913
1903,0.8403817415237427
1904,0.7148663997650146
1905,0.874194324016571
1906,0.65779709815979
1907,0.36565256118774414
1908,0.47795337438583374
1909,0.40588468313217163
1910,0.3359130322933197
1911,0.2966320216655731
1912,0.3074692487716675
1913,0.36032670736312866
1914,0.4241178333759308
1915,0.38566702604293823
1916,0.4151705205440521
1917,0.36689406633377075
1918,0.3579266667366028
1919,0.3248838186264038
1920,0.276991069316864
1921,0.26441940665245056
1922,0.313276082277298
1923,0.35152667760849
1924,0.3473891019821167
1925,0.34976881742477417
1926,0.3784121572971344
1927,0.3364843726158142
1928,0.3632659912109375
1929,0.3274543285369873
1930,0.30617159605026245
1931,0.2383526861667633
1932,0.361361563205719
1933,0.29208481311798096
1934,0.2504134774208069
1935,0.3001441955566406
1936,0.36636465787887573
1937,0.26331740617752075
1938,0.3655945956707001
1939,0.4422667920589447
1940,0.5962632894515991
1941,0.6590491533279419
1942,0.33265042304992676
1943,0.40858715772628784
1944,0.5790575742721558
1945,0.30017074942588806
1946,0.3245046138763428
1947,0.35091179609298706
1948,0.3517689108848572
1949,0.3707953691482544
1950,0.2378731667995453
1951,0.3389973044395447
1952,0.4508492350578308
1953,0.44215360283851624
1954,0.34421777725219727
1955,0.29238924384117126
1956,0.30863338708877563
1957,0.27440452575683594
1958,0.2270936667919159
1959,0.23683300614356995
1960,0.2645905613899231
1961,0.23473283648490906
1962,0.3667050004005432
1963,0.4012625813484192
1964,0.2948046028614044
1965,0.3322307765483856
1966,0.3307458162307739
1967,0.2957153916358948
1968,0.2150295376777649
1969,0.2715322971343994
1970,0.30316996574401855
1971,0.2918943762779236
1972,0.26643404364585876
1973,0.2551220655441284
1974,0.2660582661628723
1975,0.26743918657302856
1976,0.2617116868495941
1977,0.25434085726737976
1978,0.2982109487056732
1979,0.341509073972702
1980,0.4181051254272461
1981,0.3202071189880371
1982,0.2889035940170288
1983,0.35325899720191956
1984,0.40769389271736145
1985,0.31152215600013733
1986,0.24766767024993896
1987,0.31448253989219666
1988,0.2591768801212311
1989,0.27725642919540405
1990,0.29063481092453003
1991,0.25479039549827576
1992,0.26263105869293213
1993,0.23287832736968994
1994,0.22614088654518127
1995,0.23070892691612244
1996,0.26361900568008423
1997,0.26898157596588135
1998,0.32612183690071106
1999,0.37103646993637085
2000,0.4773656725883484
2001,0.9915990829467773
2002,1.41584312915802
2003,3.1863341331481934
2004,3.260730743408203
2005,1.8727259635925293
2006,1.341212511062622
2007,1.3969521522521973
2008,1.5790895223617554
2009,1.6807653903961182
2010,1.4842753410339355
2011,0.9817426204681396
2012,0.85809725522995
2013,0.859904408454895
2014,0.8298847675323486
2015,1.027544379234314
2016,0.9854837656021118
2017,0.7361785769462585
2018,0.7651256918907166
2019,0.5006988644599915
2020,0.6857617497444153
2021,0.6681063175201416
2022,0.7318002581596375
2023,0.7012518048286438
2024,0.49218159914016724
2025,0.3985326886177063
2026,0.4208254814147949
2027,0.5053609609603882
2028,0.41121912002563477
2029,0.3291627764701843
2030,0.38374602794647217
2031,0.38583046197891235
2032,0.4093388617038727
2033,0.5175703167915344
2034,0.4536449611186981
2035,0.3269274830818176
2036,0.3566281497478485
2037,0.36690786480903625
2038,0.3749256432056427
2039,0.3833327293395996
2040,0.37348946928977966
2041,0.38615113496780396
2042,0.37418946623802185
2043,0.3514154255390167
2044,0.31719356775283813
2045,0.2754702568054199
2046,0.36124056577682495
2047,0.29153871536254883
2048,0.38899940252304077
2049,0.3263000249862671
2050,0.31261518597602844
2051,0.2799891233444214
2052,0.3276183307170868
2053,0.3403088450431824
2054,0.30535539984703064
2055,0.2865122854709625
2056,0.2645478844642639
2057,0.30701833963394165
2058,0.32417187094688416
2059,0.29446476697921753
2060,0.30849167704582214
2061,0.2953055500984192
2062,0.2881930470466614
2063,0.2831222712993622
2064,0.25653526186943054
2065,0.252776175737381
2066,0.19515344500541687
2067,0.24055272340774536
2068,0.23346546292304993
2069,0.2959136366844177
2070,0.25125545263290405
2071,0.2592475712299347
2072,0.2287513017654419
2073,0.2734229564666748
2074,0.2555212080478668
2075,0.20376533269882202
2076,0.19046851992607117
2077,0.225487619638443
2078,0.2618509531021118
2079,0.15839803218841553
2080,0.3215274214744568
2081,0.2847902774810791
2082,0.2716657817363739
2083,0.24848434329032898
2084,0.25147417187690735
2085,0.24501335620880127
2086,0.2945297658443451
2087,0.2393290102481842
2088,0.2079746574163437
2089,0.32151466608047485
2090,0.3339453339576721
2091,0.25325360894203186
2092,0.22576209902763367
2093,0.23609614372253418
2094,0.2709192633628845
2095,0.2740103602409363
2096,0.207732155919075
2097,0.27466797828674316
2098,0.2878001630306244
2099,0.33370617032051086
2100,0.2505025267601013
2101,0.17265307903289795
2102,0.2459300458431244
2103,0.2276269495487213
2104,0.26871538162231445
2105,0.22156557440757751
2106,0.30222949385643005
2107,0.34351879358291626
2108,0.2681148052215576
2109,0.278210312128067
2110,0.36819127202033997
2111,0.40354204177856445
2112,0.41146954894065857
2113,0.22953453660011292
2114,0.30317991971969604
2115,0.42087599635124207
2116,0.4563160836696625
2117,0.5583186149597168
2118,0.4486466646194458
2119,0.36393025517463684
2120,0.30371561646461487
2121,0.2687145173549652
2122,0.2443980723619461
2123,0.4749453067779541
2124,0.6449694633483887
2125,1.0470579862594604
2126,1.1435768604278564
2127,1.8763127326965332
2128,1.0595659017562866
2129,1.680037021636963
2130,1.8620424270629883
2131,1.2339893579483032
2132,1.373285174369812
2133,0.9872472286224365
2134,0.9157066345214844
2135,0.5842679738998413
2136,0.6797822713851929
2137,0.5313268899917603
2138,0.5475736260414124
2139,0.5730762481689453
2140,0.39565813541412354
2141,0.3895620107650757
2142,0.37096691131591797
2143,0.396832138299942
2144,0.4146648645401001
2145,0.3717234134674072
2146,0.425688773393631
2147,0.43173760175704956
2148,0.2899031341075897
2149,0.2426023781299591
2150,0.3049674332141876
2151,0.27026188373565674
2152,0.3041670024394989
2153,0.3827376663684845
2154,0.3257293105125427
2155,0.293270081281662
2156,0.2782897353172302
2157,0.2575283646583557
2158,0.2579749524593353
2159,0.27648597955703735
2160,0.3108537495136261
2161,0.20366787910461426
2162,0.27861475944519043
2163,0.3732868432998657
2164,0.2127838432788849
2165,0.3088083565235138
2166,0.4011106491088867
2167,0.26462656259536743
2168,0.24815401434898376
2169,0.24237565696239471
2170,0.30248382687568665
2171,0.19856931269168854
2172,0.20556065440177917
2173,0.2257266640663147
2174,0.2531155049800873
2175,0.2647680342197418
2176,0.22911004722118378
2177,0.22397157549858093
2178,0.2565224766731262
2179,0.22045618295669556
2180,0.21210378408432007
2181,0.23487713932991028
2182,0.2569078207015991
2183,0.30690163373947144
2184,0.38538694381713867
2185,0.3400718569755554
2186,0.2396892011165619
2187,0.24302567541599274
2188,0.25545915961265564
2189,0.20812979340553284
2190,0.1935739815235138
2191,0.21402573585510254
2192,0.2165861427783966
2193,0.22999678552150726
2194,0.23309168219566345
2195,0.39378178119659424
2196,0.5034254193305969
2197,0.39852744340896606
2198,0.23733113706111908
2199,0.18597260117530823
2200,0.20253080129623413
2201,0.24460142850875854
2202,0.2115757316350937
2203,0.27794983983039856
2204,0.21132653951644897
2205,0.2960072159767151
2206,0.22984278202056885
2207,0.18216052651405334
2208,0.16820889711380005
2209,0.1973298043012619
2210,0.2567141056060791
2211,0.26716750860214233
2212,0.1930239051580429
2213,0.16091704368591309
2214,0.23388975858688354
2215,0.2489275336265564
2216,0.2068783938884735
2217,0.2066286951303482
2218,0.19731834530830383
2219,0.16586080193519592
2220,0.22210761904716492
2221,0.1890634000301361
2222,0.14890146255493164
2223,0.20229414105415344
2224,0.23158714175224304
2225,0.20910051465034485
2226,0.3217215836048126
2227,0.33668628334999084
2228,0.3357492983341217
2229,0.2803592383861542
2230,0.20218542218208313
2231,0.19831976294517517
2232,0.15461456775665283
2233,0.18309757113456726
2234,0.22409310936927795
2235,0.2174275517463684
2236,0.1573047637939453
2237,0.23997542262077332
2238,0.20307673513889313
2239,0.22225834429264069
2240,0.2062261700630188
2241,0.22981368005275726
2242,0.19443748891353607
2243,0.17659860849380493
2244,0.16786840558052063
2245,0.13833561539649963
2246,0.303334504365921
2247,0.2983585298061371
2248,0.2621377408504486
2249,0.20004016160964966
2250,0.18035277724266052
2251,0.18796320259571075
2252,0.2110872119665146
2253,0.2014051377773285
2254,0.20864138007164001
2255,0.1658170223236084
2256,0.21315938234329224
2257,0.22930234670639038
2258,0.20178622007369995
2259,0.20299819111824036
2260,0.16870751976966858
2261,0.18150892853736877
2262,0.17751145362854004
2263,0.17569980025291443
2264,0.16733604669570923
2265,0.18496254086494446
2266,0.2485772967338562
2267,0.23867547512054443
2268,0.21027950942516327
2269,0.18349391222000122
2270,0.18082782626152039
2271,0.2051856368780136
2272,0.30126479268074036
2273,0.3178303837776184
2274,0.427021324634552
2275,0.5079082250595093
2276,0.5834267735481262
2277,0.8954440355300903
2278,0.9554449319839478
2279,2.933265447616577
2280,3.9874072074890137
2281,1.133973479270935
2282,1.0227975845336914
2283,1.370470404624939
2284,1.475251317024231
2285,1.5597119331359863
2286,1.1612292528152466
2287,1.0670185089111328
2288,0.7179082632064819
2289,0.6012566089630127
2290,0.5743188858032227
2291,0.5831165909767151
2292,0.6573161482810974
2293,0.4892495274543762
2294,0.5578659176826477
2295,0.37581968307495117
2296,0.39562880992889404
2297,0.37790632247924805
2298,0.43294626474380493
2299,0.36722710728645325
2300,0.3497980237007141
2301,0.4023864269256592
2302,0.36144089698791504
2303,0.41137462854385376
2304,0.3497331142425537
2305,0.25344550609588623
2306,0.32581281661987305
2307,0.4184008240699768
2308,0.31908777356147766
2309,0.2921413481235504
2310,0.28356748819351196
2311,0.27136802673339844
2312,0.26939114928245544
2313,0.3449634313583374
2314,0.24000689387321472
2315,0.20418182015419006
2316,0.26351839303970337
2317,0.29208746552467346
2318,0.2384151816368103
2319,0.19881759583950043
2320,0.19843558967113495
2321,0.19636628031730652
2322,0.27390697598457336
2323,0.21328918635845184
2324,0.3008171617984772
2325,0.3129078149795532
2326,0.21517333388328552
2327,0.15970288217067719
2328,0.21423666179180145
2329,0.24228161573410034
2330,0.2124212384223938
2331,0.2833220958709717
2332,0.19305714964866638
2333,0.204051673412323
2334,0.19323799014091492
2335,0.2296275794506073
2336,0.23316535353660583
2337,0.1997860223054886
2338,0.28818100690841675
2339,0.3207591772079468
2340,0.20615608990192413
2341,0.154109925031662
2342,0.1627400517463684
2343,0.20879876613616943
2344,0.1906120628118515
2345,0.1892794370651245
2346,0.19892668724060059
2347,0.21835243701934814
2348,0.2087172418832779
2349,0.2558414340019226
2350,0.21026933193206787
2351,0.22617995738983154
2352,0.21107250452041626
2353,0.16086530685424805
2354,0.1830114722251892
2355,0.2344459593296051
2356,0.1988271176815033
2357,0.25302043557167053
2358,0.2642211318016052
2359,0.20939427614212036
2360,0.22560542821884155
2361,0.1538979411125183
2362,0.17587506771087646
2363,0.1763310581445694
2364,0.1771639585494995
2365,0.18530133366584778
2366,0.1863725185394287
2367,0.22075015306472778
2368,0.20048585534095764
2369,0.24417001008987427
2370,0.24546517431735992
2371,0.1409376859664917
2372,0.2421708106994629
2373,0.2568017840385437
2374,0.17649517953395844
2375,0.19838395714759827
2376,0.18233045935630798
2377,0.15656188130378723
2378,0.20542460680007935
2379,0.22446569800376892
2380,0.20128801465034485
2381,0.250890851020813
2382,0.18905632197856903
2383,0.2114885449409485
2384,0.17893041670322418
2385,0.24686916172504425
2386,0.25236374139785767
2387,0.2033396065235138
2388,0.18487703800201416
2389,0.20611035823822021
2390,0.21691875159740448
2391,0.138435497879982
2392,0.15555599331855774
2393,0.19484058022499084
2394,0.15377604961395264
2395,0.17302270233631134
2396,0.24454547464847565
2397,0.2573219835758209
2398,0.19151988625526428
2399,0.2324236035346985
2400,0.29190072417259216
2401,0.2218925952911377
2402,0.13638228178024292
2403,0.18491029739379883
2404,0.26056551933288574
2405,0.25592365860939026
2406,0.18740403652191162
2407,0.14303749799728394
2408,0.1754162311553955
2409,0.18605390191078186
2410,0.19076184928417206
2411,0.2528460621833801
2412,0.14131082594394684
2413,0.21135614812374115
2414,0.25089526176452637
2415,0.2949843108654022
2416,0.28274157643318176
2417,0.1956423819065094
2418,0.200935959815979
2419,0.21664190292358398
2420,0.18469110131263733
2421,0.17086397111415863
2422,0.19946257770061493
2423,0.2807316780090332
2424,0.2872895896434784
2425,0.24068188667297363
2426,0.17151211202144623
2427,0.18832994997501373
2428,0.14530901610851288
2429,0.15239328145980835
2430,0.18653437495231628
2431,0.1384294629096985
2432,0.175428107380867
2433,0.17845076322555542
2434,0.14783445000648499
