,g_losses
1311,2.11295747756958
1312,3.0274529457092285
1313,2.7893428802490234
1314,2.8064212799072266
1315,2.7245936393737793
1316,3.1124587059020996
1317,2.0433080196380615
1318,3.3871164321899414
1319,1.9851465225219727
1320,3.907036781311035
1321,2.545297622680664
1322,3.055802822113037
1323,2.999191999435425
1324,3.146834373474121
1325,2.3859548568725586
1326,3.1735522747039795
1327,2.783336877822876
1328,2.469552993774414
1329,3.7040457725524902
1330,2.40915584564209
1331,3.771090030670166
1332,3.2186899185180664
1333,3.4487013816833496
1334,2.3923490047454834
1335,4.019080638885498
1336,1.7217738628387451
1337,6.072119235992432
1338,1.1137099266052246
1339,4.115386009216309
1340,2.928338050842285
1341,2.481997013092041
1342,3.537733554840088
1343,2.475659132003784
1344,3.5809106826782227
1345,2.578983783721924
1346,3.715923547744751
1347,2.234067678451538
1348,3.67698335647583
1349,2.4175949096679688
1350,2.867021083831787
1351,2.8489737510681152
1352,3.1603281497955322
1353,2.6297361850738525
1354,3.379096031188965
1355,2.6533215045928955
1356,4.755758762359619
1357,1.5665132999420166
1358,5.02433967590332
1359,1.8379547595977783
1360,4.23229455947876
1361,2.730642318725586
1362,2.961282968521118
1363,3.134978771209717
1364,2.804211378097534
1365,3.18323016166687
1366,3.690694570541382
1367,2.103550672531128
1368,4.965449810028076
1369,2.4399657249450684
1370,4.153241157531738
1371,2.5453433990478516
1372,3.207188367843628
1373,3.1280274391174316
1374,1.724274754524231
1375,4.876735210418701
1376,2.2592520713806152
1377,3.7439589500427246
1378,2.3353254795074463
1379,4.398357391357422
1380,1.5739011764526367
1381,4.921224117279053
1382,2.407785654067993
1383,3.3785111904144287
1384,2.386904716491699
1385,3.7894301414489746
1386,3.011345863342285
1387,2.000311851501465
1388,4.333362102508545
1389,2.0182533264160156
1390,3.973613739013672
1391,2.273529291152954
1392,3.371403217315674
1393,2.257920742034912
1394,3.837878942489624
1395,2.438342332839966
1396,3.352574348449707
1397,2.6480767726898193
1398,3.6143269538879395
1399,2.7664551734924316
1400,2.8798587322235107
1401,3.003633975982666
1402,3.2914321422576904
1403,1.9104536771774292
1404,4.9910783767700195
1405,1.457620620727539
1406,4.862064361572266
1407,0.8458945155143738
1408,6.227438926696777
1409,2.20147967338562
1410,3.2373781204223633
1411,2.8019118309020996
1412,2.667232036590576
1413,3.1369361877441406
1414,2.5330300331115723
1415,4.577392101287842
1416,1.9804925918579102
1417,4.122714996337891
1418,2.365140438079834
1419,3.5732407569885254
1420,2.632267951965332
1421,2.282008647918701
1422,4.296169757843018
1423,2.516357421875
1424,2.904402494430542
1425,2.650609254837036
1426,3.621678352355957
1427,2.6818079948425293
1428,4.829269886016846
1429,2.2690906524658203
1430,3.3121604919433594
1431,3.136991024017334
1432,2.3582589626312256
1433,3.36143159866333
1434,2.7968497276306152
1435,2.9926600456237793
1436,2.428548574447632
1437,3.987107753753662
1438,1.2209408283233643
1439,5.8245768547058105
1440,2.617047071456909
1441,2.5555312633514404
1442,4.470915794372559
1443,2.032808303833008
1444,3.761157274246216
1445,2.455530881881714
1446,3.2594871520996094
1447,3.3870959281921387
1448,2.037320137023926
1449,4.490867614746094
1450,1.6093777418136597
1451,4.525196552276611
1452,3.680953025817871
1453,2.844632148742676
1454,3.243695020675659
1455,2.760955810546875
1456,3.806777238845825
1457,2.6692402362823486
1458,3.1668429374694824
1459,3.4650332927703857
1460,2.372307538986206
1461,5.078608512878418
1462,1.3684136867523193
1463,5.41437292098999
1464,2.94970440864563
1465,2.954481363296509
1466,3.004014730453491
1467,2.5974855422973633
1468,3.157623291015625
1469,3.0347468852996826
1470,2.4950714111328125
1471,3.3965117931365967
1472,3.15144419670105
1473,1.9446022510528564
1474,6.2223005294799805
1475,0.7126919031143188
1476,6.362179279327393
1477,0.5297229290008545
1478,6.226737976074219
1479,2.013162612915039
1480,2.4407472610473633
1481,3.5916531085968018
1482,2.077439546585083
1483,2.9847426414489746
1484,3.281280994415283
1485,2.0642011165618896
1486,4.214718341827393
1487,1.6480587720870972
1488,4.618959903717041
1489,2.0197458267211914
1490,3.766810655593872
1491,2.7999720573425293
1492,3.28334641456604
1493,3.113919734954834
1494,2.212341785430908
1495,4.210679531097412
1496,1.279283881187439
1497,5.233619689941406
1498,2.634608745574951
1499,2.6371381282806396
1500,5.079084396362305
1501,1.6099750995635986
1502,3.8486580848693848
1503,3.847470760345459
1504,2.1892733573913574
1505,3.2980024814605713
1506,3.3109853267669678
1507,2.8847076892852783
1508,2.531714916229248
1509,3.9803833961486816
1510,2.0428690910339355
1511,4.4167070388793945
1512,2.707846164703369
1513,2.7683145999908447
1514,3.5075201988220215
1515,2.8933160305023193
1516,3.0889692306518555
1517,2.442620277404785
1518,3.2822883129119873
1519,2.992133855819702
1520,1.9679005146026611
1521,3.8264896869659424
1522,2.273176908493042
1523,3.2558887004852295
1524,3.6139509677886963
1525,2.6049203872680664
1526,3.034785747528076
1527,3.087672233581543
1528,2.072533369064331
1529,3.9839556217193604
1530,2.026247262954712
1531,3.869745969772339
1532,2.7241506576538086
1533,2.804534435272217
1534,3.1433098316192627
1535,2.317610740661621
1536,4.577851295471191
1537,1.7419204711914062
1538,4.037238121032715
1539,2.9267680644989014
1540,2.9616708755493164
1541,3.2443325519561768
1542,2.397909164428711
1543,3.9230387210845947
1544,1.8376450538635254
1545,4.401093006134033
1546,1.4800970554351807
1547,5.4029765129089355
1548,2.605356454849243
1549,3.0235936641693115
1550,3.670361042022705
1551,2.451767921447754
1552,3.4161624908447266
1553,2.671407699584961
1554,3.7844467163085938
1555,2.2519092559814453
1556,3.971668004989624
1557,2.197662591934204
1558,3.4724676609039307
1559,2.9800965785980225
1560,3.6576061248779297
1561,2.9845657348632812
1562,3.192092180252075
1563,3.2987470626831055
1564,2.641342878341675
1565,4.129786968231201
1566,1.5466276407241821
1567,4.607938766479492
1568,2.4917874336242676
1569,2.6997263431549072
1570,3.240541458129883
1571,2.8521664142608643
1572,4.325428485870361
1573,1.792808175086975
1574,4.813302993774414
1575,2.3465147018432617
1576,3.6226398944854736
1577,2.777599811553955
1578,3.017233371734619
1579,2.884799003601074
1580,3.174711227416992
1581,2.9856555461883545
1582,3.178927421569824
1583,2.8971846103668213
1584,3.340223550796509
1585,2.582152843475342
1586,2.7030253410339355
1587,3.4079771041870117
1588,2.7536933422088623
1589,2.91660213470459
1590,3.333669900894165
1591,2.346402168273926
1592,4.055550575256348
1593,1.8715029954910278
1594,4.063416957855225
1595,1.1006734371185303
1596,6.90424108505249
1597,0.7558612823486328
1598,6.6137495040893555
1599,0.3300561308860779
1600,6.762491226196289
1601,1.2639765739440918
1602,2.8075008392333984
1603,3.0865941047668457
1604,1.6990827322006226
1605,3.397770643234253
1606,2.0663020610809326
1607,4.064706325531006
1608,2.7198750972747803
1609,2.0295002460479736
1610,4.106070041656494
1611,2.307401180267334
1612,2.9496169090270996
1613,2.9321634769439697
1614,2.7925267219543457
1615,3.02018141746521
1616,2.9201443195343018
1617,2.3633995056152344
1618,3.5284128189086914
1619,1.67737877368927
1620,4.609488010406494
1621,2.436737060546875
1622,3.3912978172302246
1623,3.3155012130737305
1624,2.914186954498291
1625,3.3917694091796875
1626,2.6024179458618164
1627,3.6198086738586426
1628,2.131103038787842
1629,3.764726161956787
1630,2.989199161529541
1631,2.8506388664245605
1632,4.01913595199585
1633,1.8537328243255615
1634,3.6356449127197266
1635,3.4314510822296143
1636,1.9524482488632202
1637,4.075378894805908
1638,2.2789125442504883
1639,3.2337708473205566
1640,2.9123620986938477
1641,3.427255392074585
1642,2.523496627807617
1643,3.1833412647247314
1644,3.744974136352539
1645,1.8345699310302734
1646,3.948369264602661
1647,2.716729164123535
1648,2.5324010848999023
1649,3.4500412940979004
1650,2.343433141708374
1651,3.1336934566497803
1652,2.6512603759765625
1653,2.9774556159973145
1654,2.9965219497680664
1655,3.1486260890960693
1656,3.1550796031951904
1657,2.438567638397217
1658,4.179464340209961
1659,1.4877022504806519
1660,4.352873802185059
1661,1.8133351802825928
1662,4.069025993347168
1663,3.1573665142059326
1664,2.600707769393921
1665,3.3011341094970703
1666,2.6827337741851807
1667,2.7154386043548584
1668,3.30902099609375
1669,2.8203487396240234
1670,3.0006277561187744
1671,3.2759759426116943
1672,2.9231197834014893
1673,2.5425596237182617
1674,3.5847949981689453
1675,1.8641117811203003
1676,4.0198845863342285
1677,2.906712770462036
1678,2.4979002475738525
1679,3.79571270942688
1680,2.8099517822265625
1681,3.258305311203003
1682,2.6304874420166016
1683,3.5256755352020264
1684,2.3812005519866943
1685,3.450165271759033
1686,2.684065580368042
1687,3.727740526199341
1688,1.7842416763305664
1689,4.53263521194458
1690,2.0757906436920166
1691,4.402609825134277
1692,1.6681278944015503
1693,6.019224643707275
1694,1.5715231895446777
1695,3.3737852573394775
1696,4.045620441436768
1697,1.5855133533477783
1698,3.8608651161193848
1699,2.5825700759887695
1700,2.9564990997314453
1701,2.9663233757019043
1702,2.344458818435669
1703,3.85731840133667
1704,2.8016932010650635
1705,3.1496057510375977
1706,2.8816545009613037
1707,2.679929256439209
1708,3.331721067428589
1709,2.2556092739105225
1710,3.4651424884796143
1711,2.1912717819213867
1712,4.032777309417725
1713,2.342571258544922
1714,3.467100143432617
1715,3.204935073852539
1716,2.7108840942382812
1717,3.227301597595215
1718,2.8508877754211426
1719,3.2433793544769287
1720,2.787510871887207
1721,3.8870415687561035
1722,1.2460676431655884
1723,4.903642177581787
1724,2.5277295112609863
1725,2.9144701957702637
1726,3.417219400405884
1727,2.208493709564209
1728,3.6933274269104004
1729,3.1407856941223145
1730,2.965304374694824
1731,3.230173349380493
1732,3.279690980911255
1733,2.663088321685791
1734,3.1316263675689697
1735,2.459886074066162
1736,4.005509853363037
1737,2.2297987937927246
1738,3.3726015090942383
1739,2.3922324180603027
1740,4.9658122062683105
1741,1.5724399089813232
1742,4.515879154205322
1743,1.743496060371399
1744,6.014723777770996
1745,1.7962679862976074
1746,4.163921356201172
1747,1.3555490970611572
1748,4.517762184143066
1749,1.1731829643249512
1750,6.246007442474365
1751,1.1283984184265137
1752,4.648433208465576
1753,0.5284429788589478
1754,6.0042290687561035
1755,1.8901464939117432
1756,3.3862109184265137
1757,3.0431551933288574
1758,1.448500156402588
1759,4.504132270812988
1760,2.8294119834899902
1761,2.0286495685577393
1762,4.074851989746094
1763,2.4316794872283936
1764,3.2662739753723145
1765,3.554363965988159
1766,2.929807662963867
1767,2.4538795948028564
1768,3.3134407997131348
1769,2.2912328243255615
1770,3.1723103523254395
1771,3.0715785026550293
1772,2.9219632148742676
1773,3.2058911323547363
1774,2.69148850440979
1775,4.522472858428955
1776,2.6097116470336914
1777,3.2723677158355713
1778,3.0238656997680664
1779,2.7070577144622803
1780,3.5169785022735596
1781,2.511476516723633
1782,3.4841270446777344
1783,3.4318747520446777
1784,2.6289782524108887
1785,3.392354726791382
1786,3.144211769104004
1787,2.2716360092163086
1788,3.9390716552734375
1789,2.6307146549224854
1790,3.1220993995666504
1791,2.975252866744995
1792,3.2402477264404297
1793,2.7756104469299316
1794,3.1751456260681152
1795,3.274381637573242
1796,2.4414165019989014
1797,3.6572766304016113
1798,2.408703088760376
1799,4.607810974121094
1800,3.240079879760742
1801,2.5882415771484375
1802,3.5868797302246094
1803,3.029491424560547
1804,2.544206142425537
1805,3.572765350341797
1806,2.524785280227661
1807,3.727064371109009
1808,3.0471370220184326
1809,2.8452069759368896
1810,3.38432240486145
1811,2.970640182495117
1812,3.3986010551452637
1813,3.168611526489258
1814,2.954610824584961
1815,2.9694414138793945
1816,2.9642043113708496
1817,3.280832290649414
1818,2.9964113235473633
1819,3.3352880477905273
1820,2.91335391998291
1821,2.783811092376709
1822,3.4943599700927734
1823,2.8166165351867676
1824,3.88539981842041
1825,2.5373952388763428
1826,4.014665603637695
1827,2.237617015838623
1828,3.579822540283203
1829,3.100709915161133
1830,2.5908937454223633
1831,4.354271411895752
1832,2.5756032466888428
1833,2.99257230758667
1834,2.504652500152588
1835,3.8858795166015625
1836,2.313838243484497
1837,3.789027214050293
1838,3.00217866897583
1839,3.2154085636138916
1840,2.670353412628174
1841,3.5371510982513428
1842,2.184325933456421
1843,3.9506001472473145
1844,1.514225721359253
1845,4.8543291091918945
1846,0.8275182247161865
1847,6.19795560836792
1848,0.2025040090084076
1849,6.499401092529297
1850,1.2948492765426636
1851,1.878062129020691
1852,4.380007743835449
1853,0.43803149461746216
1854,3.539012908935547
1855,2.876068592071533
1856,1.6871318817138672
1857,4.698796272277832
1858,0.8303097486495972
1859,5.308935642242432
1860,2.9393467903137207
1861,2.4513115882873535
1862,3.943650722503662
1863,2.7515015602111816
1864,3.2974748611450195
1865,3.152005195617676
1866,2.5681610107421875
1867,3.9419639110565186
1868,2.2879230976104736
1869,3.4470348358154297
1870,2.6102116107940674
1871,3.699262857437134
1872,3.355475902557373
1873,3.0572509765625
1874,3.0722217559814453
1875,3.489462375640869
1876,3.050065517425537
1877,2.223114490509033
1878,4.303419589996338
1879,3.4745700359344482
1880,2.5452094078063965
1881,3.614771604537964
1882,2.8167498111724854
1883,4.107997894287109
1884,2.8274378776550293
1885,3.3641717433929443
1886,3.3592731952667236
1887,3.1417267322540283
1888,3.500220537185669
1889,2.7040486335754395
1890,4.1319146156311035
1891,2.188840389251709
1892,4.124686241149902
1893,2.5167813301086426
1894,3.5355851650238037
1895,2.2966392040252686
1896,4.888211250305176
1897,1.93448007106781
1898,4.00454568862915
1899,3.3412766456604004
1900,1.7908070087432861
1901,4.967663764953613
1902,1.6355069875717163
1903,5.350808620452881
1904,1.276545524597168
1905,4.893674850463867
1906,2.755014419555664
1907,2.574058771133423
1908,4.855669975280762
1909,2.768717050552368
1910,3.051727294921875
1911,3.879188060760498
1912,3.1995861530303955
1913,2.5465009212493896
1914,3.5728321075439453
1915,2.5473546981811523
1916,3.8957550525665283
1917,2.859220266342163
1918,3.1222686767578125
1919,3.2863552570343018
1920,3.4819509983062744
1921,3.4600770473480225
1922,2.760120391845703
1923,4.050323963165283
1924,3.2237515449523926
1925,2.346342086791992
1926,4.297755241394043
1927,2.9393372535705566
1928,3.1662421226501465
1929,3.0082926750183105
1930,3.353489875793457
1931,3.198962450027466
1932,3.6872758865356445
1933,3.4845364093780518
1934,3.091810464859009
1935,2.518643379211426
1936,4.052501201629639
1937,3.386840581893921
1938,2.1773834228515625
1939,4.660030841827393
1940,1.5001745223999023
1941,4.5690507888793945
1942,3.215419292449951
1943,2.207695484161377
1944,4.968013763427734
1945,3.2326321601867676
1946,2.653024911880493
1947,4.155003070831299
1948,2.4689478874206543
1949,3.676236867904663
1950,3.4803049564361572
1951,2.2681546211242676
1952,4.048367500305176
1953,2.4776058197021484
1954,3.5462138652801514
1955,3.395951986312866
1956,2.554978847503662
1957,3.3420610427856445
1958,3.384669303894043
1959,3.149918556213379
1960,3.2684764862060547
1961,3.6781678199768066
1962,2.1406939029693604
1963,3.6651227474212646
1964,3.332641124725342
1965,2.3273732662200928
1966,3.8204457759857178
1967,3.494849443435669
1968,3.240941047668457
1969,3.6453726291656494
1970,2.6678452491760254
1971,3.7275800704956055
1972,3.0100176334381104
1973,3.534475564956665
1974,2.720381259918213
1975,3.494540214538574
1976,3.0280535221099854
1977,2.922058582305908
1978,3.6036596298217773
1979,2.2479307651519775
1980,4.724542617797852
1981,2.691743850708008
1982,4.015720844268799
1983,2.1236488819122314
1984,4.101879119873047
1985,2.967224597930908
1986,3.182900905609131
1987,2.9645118713378906
1988,3.528693675994873
1989,3.002854108810425
1990,3.328235149383545
1991,3.0806596279144287
1992,3.497662305831909
1993,3.231194019317627
1994,3.4642112255096436
1995,3.0978798866271973
1996,3.2371957302093506
1997,2.82613205909729
1998,3.753408193588257
1999,1.8109767436981201
2000,5.251669883728027
2001,0.8962291479110718
2002,7.910677433013916
2003,0.07979217916727066
2004,5.413733959197998
2005,0.9442306756973267
2006,3.3041439056396484
2007,1.8891582489013672
2008,3.2177932262420654
2009,2.3648276329040527
2010,3.460557460784912
2011,1.7099426984786987
2012,2.746443748474121
2013,2.8169519901275635
2014,1.685758113861084
2015,5.1400837898254395
2016,2.090181350708008
2017,3.263685941696167
2018,2.9729673862457275
2019,3.437248945236206
2020,2.2381680011749268
2021,4.256532192230225
2022,2.0759170055389404
2023,4.736783981323242
2024,3.2946062088012695
2025,3.3986687660217285
2026,3.9503273963928223
2027,3.0536913871765137
2028,3.9638240337371826
2029,3.424337148666382
2030,3.1176109313964844
2031,4.002779483795166
2032,2.917405843734741
2033,4.153215408325195
2034,2.7790629863739014
2035,3.2966156005859375
2036,4.188580513000488
2037,3.1103768348693848
2038,3.2131543159484863
2039,3.485212802886963
2040,3.095496654510498
2041,3.8801095485687256
2042,2.7393200397491455
2043,3.609821081161499
2044,3.392509937286377
2045,3.403146505355835
2046,2.697413444519043
2047,3.7821826934814453
2048,2.47607421875
2049,4.1590046882629395
2050,2.9741411209106445
2051,3.010108470916748
2052,4.155307769775391
2053,2.710002899169922
2054,3.670997381210327
2055,2.9432151317596436
2056,3.3741860389709473
2057,2.791989803314209
2058,3.223552703857422
2059,3.2804908752441406
2060,2.634550094604492
2061,3.9621760845184326
2062,3.0418665409088135
2063,2.903902769088745
2064,3.837973117828369
2065,2.9416561126708984
2066,3.4076523780822754
2067,3.5188636779785156
2068,2.9386937618255615
2069,3.583275079727173
2070,3.0457088947296143
2071,2.7447540760040283
2072,3.4467592239379883
2073,3.4309191703796387
2074,2.9199864864349365
2075,3.557453155517578
2076,3.7276859283447266
2077,2.9890284538269043
2078,3.5001060962677
2079,3.594106435775757
2080,2.3731298446655273
2081,3.867616891860962
2082,2.8701817989349365
2083,3.6675262451171875
2084,2.9352638721466064
2085,3.3011116981506348
2086,2.614858865737915
2087,3.277418851852417
2088,3.962606191635132
2089,2.100571632385254
2090,3.9562878608703613
2091,3.246856212615967
2092,2.6550962924957275
2093,3.5059127807617188
2094,2.8127999305725098
2095,3.3381097316741943
2096,3.3180766105651855
2097,2.4617257118225098
2098,3.888092517852783
2099,2.416898250579834
2100,3.7585086822509766
2101,3.788249969482422
2102,2.841597080230713
2103,2.9226763248443604
2104,2.7913522720336914
2105,3.859323740005493
2106,2.366870164871216
2107,4.169514179229736
2108,3.2134900093078613
2109,2.6633198261260986
2110,4.145020961761475
2111,2.107856512069702
2112,4.657124996185303
2113,3.713068962097168
2114,1.7829272747039795
2115,5.108832359313965
2116,1.4663801193237305
2117,5.126951217651367
2118,2.3688371181488037
2119,4.05996036529541
2120,2.9632527828216553
2121,2.917351722717285
2122,3.652120590209961
2123,1.2351560592651367
2124,6.380626201629639
2125,1.0829182863235474
2126,6.381754398345947
2127,0.9155586957931519
2128,5.620927333831787
2129,0.5989583730697632
2130,5.824835300445557
2131,1.036503553390503
2132,4.620080947875977
2133,2.1900746822357178
2134,3.2231974601745605
2135,3.1142961978912354
2136,2.192805051803589
2137,4.310028553009033
2138,2.6567039489746094
2139,2.9359381198883057
2140,3.195295572280884
2141,3.4393134117126465
2142,2.944601535797119
2143,3.4274134635925293
2144,3.3431947231292725
2145,2.408813238143921
2146,4.152105331420898
2147,3.1054186820983887
2148,3.978907585144043
2149,3.9057207107543945
2150,3.140012502670288
2151,3.3934338092803955
2152,3.560128688812256
2153,3.0701332092285156
2154,3.1857194900512695
2155,3.8956639766693115
2156,3.495657205581665
2157,3.1273069381713867
2158,3.1192262172698975
2159,3.443682909011841
2160,3.9399027824401855
2161,3.7652947902679443
2162,2.5356485843658447
2163,3.881816864013672
2164,3.8898983001708984
2165,2.3522019386291504
2166,4.016207218170166
2167,3.4694721698760986
2168,2.8769168853759766
2169,3.488074779510498
2170,3.3407626152038574
2171,3.642688035964966
2172,3.20904803276062
2173,3.6273746490478516
2174,2.9119231700897217
2175,3.169546604156494
2176,3.6692631244659424
2177,3.1121485233306885
2178,3.0627989768981934
2179,3.5931012630462646
2180,3.5100603103637695
2181,2.8764679431915283
2182,3.782254695892334
2183,2.872687339782715
2184,4.749847412109375
2185,2.978156328201294
2186,3.3147847652435303
2187,4.078516006469727
2188,2.9130938053131104
2189,3.1987481117248535
2190,3.609377384185791
2191,3.2851951122283936
2192,3.2919764518737793
2193,3.4467613697052
2194,3.3758962154388428
2195,1.988081693649292
2196,5.41541862487793
2197,3.2008137702941895
2198,3.2146918773651123
2199,3.6908156871795654
2200,3.521317958831787
2201,3.035740852355957
2202,3.545745372772217
2203,2.7780494689941406
2204,3.598935604095459
2205,2.8606903553009033
2206,3.847710609436035
2207,3.6094441413879395
2208,3.439142942428589
2209,3.6842117309570312
2210,3.1901559829711914
2211,2.9714245796203613
2212,3.5629310607910156
2213,3.664933681488037
2214,2.8289546966552734
2215,3.5587589740753174
2216,3.2751245498657227
2217,3.2318882942199707
2218,3.5749223232269287
2219,3.4563815593719482
2220,2.9867959022521973
2221,3.884106397628784
2222,3.9630179405212402
2223,2.70176100730896
2224,3.533479690551758
2225,3.4613847732543945
2226,2.4150729179382324
2227,4.557859420776367
2228,2.3621253967285156
2229,3.9536876678466797
2230,3.5245416164398193
2231,3.2417855262756348
2232,3.832893133163452
2233,3.256087303161621
2234,3.159393310546875
2235,3.2759687900543213
2236,3.637164354324341
2237,3.0890121459960938
2238,3.6937103271484375
2239,2.9049875736236572
2240,3.2408359050750732
2241,3.527906656265259
2242,3.160456895828247
2243,3.4153659343719482
2244,3.542603015899658
2245,4.002657890319824
2246,2.025275468826294
2247,4.32944393157959
2248,2.806942939758301
2249,3.305997610092163
2250,3.394279718399048
2251,3.167175769805908
2252,3.3799266815185547
2253,3.1285009384155273
2254,3.0290067195892334
2255,3.818575859069824
2256,3.205369710922241
2257,3.257068634033203
2258,3.4408962726593018
2259,3.1211650371551514
2260,3.938154935836792
2261,3.470573902130127
2262,3.245962619781494
2263,3.3594486713409424
2264,3.509063720703125
2265,3.0436158180236816
2266,3.3312835693359375
2267,2.790140390396118
2268,4.348927974700928
2269,3.6405482292175293
2270,3.0962562561035156
2271,4.016630172729492
2272,2.0043511390686035
2273,5.1549458503723145
2274,1.681247353553772
2275,5.347634315490723
2276,1.15949547290802
2277,5.791947364807129
2278,0.2362133264541626
2279,10.808622360229492
2280,1.0687748193740845
2281,4.281975269317627
2282,0.9361149072647095
2283,5.389477252960205
2284,0.8278863430023193
2285,4.866452217102051
2286,1.6446864604949951
2287,3.3899879455566406
2288,2.9043312072753906
2289,2.9348011016845703
2290,3.7614917755126953
2291,2.737335443496704
2292,3.7160682678222656
2293,2.587946891784668
2294,3.911646604537964
2295,3.180821418762207
2296,3.6129610538482666
2297,3.719865560531616
2298,2.594611644744873
2299,3.755854606628418
2300,3.539220094680786
2301,2.762028455734253
2302,4.3924031257629395
2303,2.7293386459350586
2304,4.606325149536133
2305,3.913381576538086
2306,2.4833221435546875
2307,4.702261924743652
2308,3.265385627746582
2309,3.3971521854400635
2310,4.075506687164307
2311,3.5009820461273193
2312,3.0999343395233154
2313,3.737281084060669
2314,3.7904324531555176
2315,3.9167096614837646
2316,2.6937153339385986
2317,3.608351707458496
2318,3.46886944770813
2319,3.2694754600524902
2320,3.4020156860351562
2321,3.6666271686553955
2322,2.9936912059783936
2323,3.7221479415893555
2324,2.28955078125
2325,4.3505988121032715
2326,3.776414394378662
2327,3.217068672180176
2328,3.6188228130340576
2329,3.141505479812622
2330,3.4406630992889404
2331,3.2287135124206543
2332,3.306492328643799
2333,3.4377288818359375
2334,3.42756724357605
2335,2.776388168334961
2336,3.8018527030944824
2337,3.8745877742767334
2338,2.441826820373535
2339,4.842404365539551
2340,3.629098892211914
2341,3.246751546859741
2342,3.7077198028564453
2343,3.6749463081359863
2344,3.2842090129852295
2345,3.232480049133301
2346,3.5351743698120117
2347,2.9618213176727295
2348,3.5706734657287598
2349,2.948761463165283
2350,3.5329535007476807
2351,2.911942958831787
2352,4.2656049728393555
2353,3.8270530700683594
2354,3.1386280059814453
2355,3.3733084201812744
2356,3.0511112213134766
2357,4.072715759277344
2358,3.203660726547241
2359,3.609334707260132
2360,3.6057591438293457
2361,3.6048502922058105
2362,3.3984923362731934
2363,3.3905551433563232
2364,4.067018032073975
2365,3.3243322372436523
2366,3.241328716278076
2367,3.053636074066162
2368,3.9000775814056396
2369,2.453469753265381
2370,3.7946693897247314
2371,4.4159746170043945
2372,2.5669870376586914
2373,3.6771183013916016
2374,4.06421422958374
2375,3.3066134452819824
2376,3.8567867279052734
2377,3.8833346366882324
2378,2.9776055812835693
2379,3.84074330329895
2380,3.3555006980895996
2381,3.533137083053589
2382,3.2235357761383057
2383,3.2929224967956543
2384,3.673384666442871
2385,2.626915216445923
2386,3.8233895301818848
2387,3.0755486488342285
2388,4.068841457366943
2389,3.038646697998047
2390,3.82106351852417
2391,4.019762992858887
2392,3.0648651123046875
2393,3.4220151901245117
2394,3.657306432723999
2395,3.574406623840332
2396,2.7448267936706543
2397,3.990990161895752
2398,3.5138487815856934
2399,2.8091251850128174
2400,4.629815101623535
2401,3.1879000663757324
2402,3.4293622970581055
2403,3.6445722579956055
2404,2.8293585777282715
2405,4.248659133911133
2406,3.3689327239990234
2407,3.3677291870117188
2408,3.7542521953582764
2409,3.404102087020874
2410,2.739339590072632
2411,4.105283260345459
2412,4.0056471824646
2413,2.6111650466918945
2414,4.1990251541137695
2415,2.2117626667022705
2416,4.638825416564941
2417,4.209768772125244
2418,3.0685694217681885
2419,3.537611484527588
2420,3.823268175125122
2421,3.5361087322235107
2422,2.702763080596924
2423,4.694991588592529
2424,2.2307043075561523
2425,4.184937953948975
2426,3.8315963745117188
2427,3.1798949241638184
2428,3.8336448669433594
2429,3.3955636024475098
2430,3.4234187602996826
2431,3.7170886993408203
2432,3.152083158493042
2433,3.5340123176574707
2434,3.659641742706299
2435,3.4343090057373047
2436,4.0499796867370605
2437,2.9632601737976074
2438,3.6675353050231934
2439,3.1384737491607666
2440,3.7273550033569336
2441,2.712277889251709
2442,3.886740207672119
2443,3.515186309814453
2444,3.1485280990600586
2445,3.466973304748535
2446,3.3753793239593506
2447,3.993342876434326
2448,4.11080265045166
2449,2.559257984161377
2450,4.18540620803833
2451,2.718657970428467
2452,4.245198726654053
2453,3.7730987071990967
2454,3.1055350303649902
2455,3.872349500656128
2456,3.3985090255737305
2457,3.04963755607605
2458,3.8205199241638184
2459,2.0773026943206787
2460,4.773710250854492
2461,3.2428629398345947
2462,3.0191423892974854
2463,3.8069822788238525
2464,3.400437831878662
2465,3.721590757369995
2466,3.4165711402893066
2467,3.375955581665039
2468,3.2084848880767822
2469,4.0481486320495605
2470,2.685044527053833
2471,4.133603096008301
2472,4.200517654418945
2473,2.768244504928589
2474,4.078672409057617
2475,3.105825424194336
2476,3.292712450027466
2477,4.091355323791504
2478,2.281893253326416
2479,4.225515365600586
2480,3.3962249755859375
2481,3.052987813949585
2482,3.728734016418457
2483,4.379600524902344
2484,2.4903807640075684
2485,4.080246925354004
2486,3.5972886085510254
2487,3.5618932247161865
2488,3.328235626220703
2489,3.7333199977874756
2490,3.61734938621521
2491,3.6231672763824463
2492,3.503629207611084
2493,3.075119972229004
2494,3.772216320037842
2495,3.562044620513916
2496,3.705662727355957
2497,4.006967544555664
2498,3.629422664642334
2499,2.696958065032959
2500,4.042864799499512
2501,3.3573689460754395
2502,2.8719911575317383
2503,4.349629878997803
2504,3.730820655822754
2505,2.1249661445617676
2506,5.141376495361328
2507,3.0323452949523926
2508,3.5688536167144775
2509,4.026378631591797
2510,3.1379575729370117
2511,3.7019684314727783
2512,3.80586576461792
2513,3.0508878231048584
2514,3.5194578170776367
2515,3.641305685043335
2516,3.0398776531219482
2517,4.216892719268799
2518,3.5871293544769287
2519,2.3977489471435547
2520,6.0932183265686035
2521,0.8533183336257935
2522,8.798086166381836
2523,0.15971747040748596
2524,12.570684432983398
2525,0.39282357692718506
